id,Progeny_ID,Family_ID,Aliquot_Label,Sample_Type,Fridge_Name,Shelf_No,Rack_Label,Project_Name,Researcher_Name,Date_Taken_Out,Original_Fridge,Original_Shelf,Original_Rack,Original_Drawer,Original_Box,Original_Well,Collection_Date,flag,Low_DNA,comments
,CRHF001-1,,,,,,,,,,,,,,,,,,,
,CRHF005-1,,,,,,,,,,,,,,,,,,,
,CRHF011-1,,,,,,,,,,,,,,,,,,,
,CRHF013-1,,,,,,,,,,,,,,,,,,,
,CRHF017-1,,,,,,,,,,,,,,,,,,,
,CRHF019-1,,,,,,,,,,,,,,,,,,,
,MCD008-1,,,,,,,,,,,,,,,,,,,
,MCD171-1,,,,,,,,,,,,,,,,,,,
,MCD174-1,,,,,,,,,,,,,,,,,,,
,MCD188-1,,,,,,,,,,,,,,,,,,,
